author,title,description,url,source,image,category,language,country,published_at
Ricardo Bonfim,"Ibovespa Futuro cai com correção das bolsas internacionais, risco fiscal e expectativa por vacinas; dólar sobe a R$ 5,40","Pré-market mostra perdas pela quarta sessão consecutiva em meio às dúvidas sobre o futuro da austeridade nas contas públicas
The post Ibovespa Futuro cai com correção das bolsas internacionais, risco fiscal e expectativa por vacinas; dólar sobe a R$ 5,40 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-cai-com-correcao-das-bolsas-internacionais-risco-fiscal-e-expectativa-por-vacinas-dolar-sobe-a-r-540/,InfoMoney,,business,pt,br,2021-01-22T12:16:28+00:00
Ricardo Bonfim,"Ibovespa fecha 1º pregão do ano em queda com avanço do coronavírus e lockdown na Inglaterra; dólar sobe a R$ 5,26","Mercado começa o ano com o pé esquerdo, mas desempenhos positivos de Petrobras e Vale impedem uma baixa maior
The post Ibovespa fecha 1º pregão do ano em queda com avanço do coronavírus e lockdown na Inglaterra; dólar sobe a R$ 5,26 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-1o-pregao-do-ano-em-queda-com-avanco-do-coronavirus-e-lockdown-na-inglaterra-dolar-sobe-a-r-526/,InfoMoney,,business,pt,br,2021-01-04T21:27:57+00:00
Ricardo Bonfim,"Ibovespa opera entre perdas e ganhos à espera de Fed; dólar sobe a R$ 5,37 depois de cair 3% na véspera","Mercado registra desempenho errático na esteira das expectativas pela política monetária nos Estados Unidos
The post Ibovespa opera entre perdas e ganhos à espera de Fed; dólar sobe a R$ 5,37 depois de cair 3% na véspera appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-tem-leve-queda-a-espera-de-fed-dolar-sobe-a-r-537-depois-de-cair-3-na-vespera/,InfoMoney,,business,pt,br,2021-01-27T13:17:38+00:00
Ricardo Bonfim,"Ibovespa fecha em alta impulsionado por PEC Emergencial e pacote dos EUA; dólar cai 2,5% e vai a R$ 5,65","Mercado encerra o pregão com ganhos em dia de extrema volatilidade devido à políticaThe post Ibovespa fecha em alta impulsionado por PEC Emergencial e pacote dos EUA; dólar cai 2,5% e vai a R$ 5,65 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-alta-impulsionado-por-pec-emergencial-e-pacote-dos-eua-dolar-cai-25-e-vai-a-r-565/,InfoMoney,,business,pt,br,2021-03-10T21:33:02+00:00
Ricardo Bonfim,"Ibovespa fecha em leve alta, mas ganhos são limitados por imprevisto com vacina da Pfizer; dólar cai a R$ 5,14","Mercado tem sessão de ganhos modestos apesar de boas notícias no âmbito fiscal e fortes dados econômicos dos EUA
The post Ibovespa fecha em leve alta, mas ganhos são limitados por imprevisto com vacina da Pfizer; dólar cai a R$ 5,14 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-leve-alta-mas-ganhos-sao-limitados-por-imprevisto-com-vacina-da-pfizer-dolar-cai-a-r-514/,InfoMoney,,business,pt,br,2020-12-03T21:30:29+00:00
Ricardo Bonfim,"Ibovespa sobe e volta aos 113 mil pontos com vacinas e expectativa por dados dos EUA; dólar cai a R$ 5,16","Mercado registra desempenho positivo em meio a indicadores econômicos e notícias sobre vacina
The post Ibovespa sobe e volta aos 113 mil pontos com vacinas e expectativa por dados dos EUA; dólar cai a R$ 5,16 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-sobe-e-volta-aos-113-mil-pontos-com-vacinas-e-expectativa-por-dados-dos-eua-dolar-cai-a-r-516/,InfoMoney,,business,pt,br,2020-12-04T13:19:35+00:00
Ricardo Bonfim,"Ibovespa fecha em leve queda após chegar a zerar perdas no ano; dólar sobe a R$ 5,12","Benchmark perde mais uma oportunidade de fechar acima do nível registrado em 30 de dezembro de 2019
The post Ibovespa fecha em leve queda após chegar a zerar perdas no ano; dólar sobe a R$ 5,12 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-leve-queda-apos-chegar-a-zerar-perdas-no-ano-dolar-sobe-a-r-512/,InfoMoney,,business,pt,br,2020-12-14T21:32:15+00:00
rodrigoumpieres,"Ibovespa Futuro cai 1% seguindo exterior com realização, coronavírus e política nos EUA; dólar sobe a R$ 5,45","Índice futuro começa o dia no negativo após primeira semana de 2021 com quebra de máximas históricas no Brasil e no exterior
The post Ibovespa Futuro cai 1% seguindo exterior com realização, coronavírus e política nos EUA; dólar sobe a R$ 5,45 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-cai-1-seguindo-exterior-com-realizacao-coronavirus-e-politica-nos-eua-dolar-sobe-a-r-545/,InfoMoney,,business,pt,br,2021-01-11T12:09:51+00:00
Ricardo Bonfim,"Ibovespa Futuro sobe seguindo futuros dos EUA à espera de discurso de Yellen; dólar cai a R$ 5,28","Pré-market registra ganhos enquanto investidores aguardam por sinalização sobre importância de estímulos nos EUA
The post Ibovespa Futuro sobe seguindo futuros dos EUA à espera de discurso de Yellen; dólar cai a R$ 5,28 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-sobe-seguindo-futuros-dos-eua-a-espera-de-discurso-de-yellen-dolar-cai-a-r-528/,InfoMoney,,business,pt,br,2021-01-19T12:10:58+00:00
Ricardo Bonfim,"Ibovespa fecha em queda de 0,5% em meio a incertezas políticas apesar de exterior positivo; dólar sobe a R$ 5,34","Mercado encerra dia bastante volátil com perdas encabeçadas pelas blue chips do setor financeiro
The post Ibovespa fecha em queda de 0,5% em meio a incertezas políticas apesar de exterior positivo; dólar sobe a R$ 5,34 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-fecha-em-queda-de-05-em-meio-a-incertezas-politicas-apesar-de-exterior-positivo-dolar-sobe-a-r-534/,InfoMoney,,business,pt,br,2021-01-19T21:29:07+00:00
Ricardo Bonfim,"Ibovespa tem maior queda desde 28 de outubro e fecha mês com desvalorização de 3,3%; dólar sobe 5,5% em janeiro","Risco fiscal, problemas com a vacinação e ataque de pequenos especuladores em Wall Street marcaram início do ano
The post Ibovespa tem maior queda desde 28 de outubro e fecha mês com desvalorização de 3,3%; dólar sobe 5,5% em janeiro appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-tem-maior-queda-desde-28-de-outubro-e-fecha-mes-com-desvalorizacao-de-33-dolar-sobe-55-em-janeiro/,InfoMoney,,business,pt,br,2021-01-29T21:35:26+00:00
Ricardo Bonfim,"Ibovespa Futuro opera entre perdas e ganhos com atenções à possível mudança na Saúde; dólar cai a R$ 5,54","Pré-market mostra desempenho errático à medida que se repercutem as incertezas políticas no Brasil e a rotatividade de ações nos EUAThe post Ibovespa Futuro opera entre perdas e ganhos com atenções à possível mudança na Saúde; dólar cai a R$ 5,54 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-futuro-opera-entre-perdas-e-ganhos-com-atencoes-a-possivel-mudanca-na-saude-dolar-cai-a-r-554/,InfoMoney,,business,pt,br,2021-03-15T12:20:42+00:00
Ricardo Bonfim,"Ibovespa tem alta de 1,8% em semana marcada por política monetária e volatilidade dos treasuries; dólar cai a R$ 5,48","Mercado encerra em território positivo a semana de forte prevalência de decisões de juros no cenário internacionalThe post Ibovespa tem alta de 1,8% em semana marcada por política monetária e volatilidade dos treasuries; dólar cai a R$ 5,48 appeared first on InfoMoney.",https://www.infomoney.com.br/mercados/ibovespa-tem-alta-de-18-em-semana-marcada-por-politica-monetaria-e-volatilidade-dos-treasuries-dolar-cai-a-r-548/,InfoMoney,,business,pt,br,2021-03-19T20:33:54+00:00
